order_id,amount,profit,quantity,category,sub_category,paymentmode,order_date,customername,state,city,first_name,last_name
B-26965,1592,480,13,Electronics,Laptops,Debit Card,2022-01-18,Jordan Krause,Ohio,Cleveland,Jordan,Krause
B-26038,8400,267,5,Electronics,Phones,Debit Card,2024-10-08,Kimberly King,Ohio,Columbus,Kimberly,King
B-26038,4963,1254,15,Office Supplies,Paper,EMI,2024-10-08,Kimberly King,Ohio,Columbus,Kimberly,King
B-25317,2472,211,5,Electronics,Printers,COD,2020-06-21,Sharon Russell,California,San Diego,Sharon,Russell
B-25970,9132,3096,14,Furniture,Chairs,Debit Card,2023-12-14,Kevin Cooper,Florida,Tampa,Kevin,Cooper
B-25590,8305,1577,6,Office Supplies,Binders,Debit Card,2020-12-16,Darrell Ramos,New York,Rochester,Darrell,Ramos
B-25580,1010,58,19,Electronics,Electronic Games,COD,2025-03-15,Dr. Terry Alvarado,Florida,Tampa,Dr.,Terry Alvarado
B-25443,4544,1726,9,Electronics,Phones,EMI,2024-08-21,Kathy Wilson,Texas,Dallas,Kathy,Wilson
B-25443,5900,1738,20,Electronics,Phones,UPI,2024-08-21,Kathy Wilson,Texas,Dallas,Kathy,Wilson
B-25774,8861,3381,19,Office Supplies,Markers,Credit Card,2021-05-27,Brandon Le,California,San Diego,Brandon,Le
B-26505,8158,2052,13,Electronics,Phones,Debit Card,2020-09-21,Mary Wright,Ohio,Cincinnati,Mary,Wright
B-25163,3411,1704,14,Office Supplies,Pens,UPI,2025-01-11,Douglas Reynolds,California,Los Angeles,Douglas,Reynolds
B-26095,9406,1137,16,Office Supplies,Markers,UPI,2021-10-20,Leroy Harris,Texas,Houston,Leroy,Harris
B-26095,1156,74,15,Electronics,Printers,EMI,2021-10-20,Leroy Harris,Texas,Houston,Leroy,Harris
B-25768,5354,743,10,Furniture,Bookcases,UPI,2021-10-19,Ricardo Dixon,Illinois,Springfield,Ricardo,Dixon
B-25328,8780,3430,4,Electronics,Electronic Games,Credit Card,2024-07-07,Debra Smith,Texas,Austin,Debra,Smith
B-25328,8780,3430,4,Electronics,Electronic Games,Credit Card,2023-07-25,Jasmine James,Texas,Austin,Jasmine,James
B-26573,6783,3306,8,Furniture,Sofas,Debit Card,2020-04-16,Felicia Morton,Ohio,Columbus,Felicia,Morton
B-25138,1778,285,4,Office Supplies,Pens,Credit Card,2020-07-04,Sylvia Jenkins,New York,New York City,Sylvia,Jenkins
B-26803,9399,1949,12,Electronics,Printers,UPI,2022-05-16,Elizabeth White,New York,Rochester,Elizabeth,White
B-26803,7957,965,4,Furniture,Sofas,Credit Card,2022-05-16,Elizabeth White,New York,Rochester,Elizabeth,White
B-25101,1638,661,13,Furniture,Chairs,EMI,2023-11-25,Steven Steele,Illinois,Springfield,Steven,Steele
B-25827,1786,224,4,Furniture,Tables,COD,2021-08-17,Amanda Ramirez,Texas,Dallas,Amanda,Ramirez
B-25792,4751,781,9,Office Supplies,Paper,EMI,2023-07-02,Kyle Jackson,New York,Buffalo,Kyle,Jackson
B-25646,8979,4477,4,Office Supplies,Paper,Credit Card,2020-08-24,Sharon Wilkins,Illinois,Chicago,Sharon,Wilkins
B-25043,2727,663,8,Electronics,Phones,Credit Card,2022-11-07,Austin Hammond,Florida,Miami,Austin,Hammond
B-26598,1093,397,17,Electronics,Printers,Credit Card,2024-03-27,Jessica Barajas,Illinois,Peoria,Jessica,Barajas
B-26598,1093,397,17,Electronics,Printers,Credit Card,2024-09-01,Jamie Jimenez,New York,Buffalo,Jamie,Jimenez
B-26598,1093,397,17,Electronics,Printers,Credit Card,2022-02-22,James Carter,Ohio,Columbus,James,Carter
B-26598,2636,88,11,Office Supplies,Paper,Debit Card,2024-03-27,Jessica Barajas,Illinois,Peoria,Jessica,Barajas
B-26598,2636,88,11,Office Supplies,Paper,Debit Card,2024-09-01,Jamie Jimenez,New York,Buffalo,Jamie,Jimenez
B-26598,2636,88,11,Office Supplies,Paper,Debit Card,2022-02-22,James Carter,Ohio,Columbus,James,Carter
B-26643,7344,2251,7,Electronics,Electronic Games,Debit Card,2022-02-11,John Williams,Florida,Miami,John,Williams
B-26643,7306,1547,3,Office Supplies,Paper,COD,2022-02-11,John Williams,Florida,Miami,John,Williams
B-26643,5832,2588,10,Electronics,Printers,COD,2022-02-11,John Williams,Florida,Miami,John,Williams
B-25992,8572,2041,8,Furniture,Tables,EMI,2021-05-27,Alicia Oneill,Illinois,Springfield,Alicia,Oneill
B-25992,8572,2041,8,Furniture,Tables,EMI,2023-07-05,Rebecca Huff,Illinois,Springfield,Rebecca,Huff
B-25992,8572,2041,8,Furniture,Tables,EMI,2020-10-27,Diana Scott,California,San Diego,Diana,Scott
B-25992,8059,1834,10,Electronics,Printers,Credit Card,2021-05-27,Alicia Oneill,Illinois,Springfield,Alicia,Oneill
B-25992,8059,1834,10,Electronics,Printers,Credit Card,2023-07-05,Rebecca Huff,Illinois,Springfield,Rebecca,Huff
B-25992,8059,1834,10,Electronics,Printers,Credit Card,2020-10-27,Diana Scott,California,San Diego,Diana,Scott
B-25532,3661,436,13,Furniture,Sofas,EMI,2023-01-26,Brian Young,Texas,Austin,Brian,Young
B-25564,2451,342,8,Office Supplies,Paper,EMI,2021-09-06,Susan Wright,California,Los Angeles,Susan,Wright
B-25564,2451,342,8,Office Supplies,Paper,EMI,2021-11-12,Kayla Banks,Ohio,Cincinnati,Kayla,Banks
B-25564,2451,342,8,Office Supplies,Paper,EMI,2024-07-30,Zachary Pierce,Texas,Houston,Zachary,Pierce
B-26543,7067,1943,16,Furniture,Tables,Credit Card,2022-03-15,Nicolas Owen,California,San Francisco,Nicolas,Owen
B-25976,4307,615,3,Electronics,Electronic Games,UPI,2024-03-15,Martha Carney,New York,New York City,Martha,Carney
B-25976,4307,615,3,Electronics,Electronic Games,UPI,2020-11-10,Francisco Hicks,Illinois,Springfield,Francisco,Hicks
B-25976,5694,1134,5,Furniture,Chairs,EMI,2024-03-15,Martha Carney,New York,New York City,Martha,Carney
B-25976,5694,1134,5,Furniture,Chairs,EMI,2020-11-10,Francisco Hicks,Illinois,Springfield,Francisco,Hicks
B-25929,962,298,18,Office Supplies,Binders,Credit Card,2022-07-23,Matthew Parker,Illinois,Springfield,Matthew,Parker
B-25497,2995,220,14,Furniture,Bookcases,Credit Card,2024-09-13,Paul Bryant,New York,Buffalo,Paul,Bryant
B-25497,2047,914,5,Office Supplies,Markers,Debit Card,2024-09-13,Paul Bryant,New York,Buffalo,Paul,Bryant
B-26735,2078,612,6,Electronics,Laptops,COD,2022-01-25,Bruce Dennis,Texas,Austin,Bruce,Dennis
B-25036,2737,1253,3,Electronics,Printers,EMI,2021-04-19,Joseph Bates,New York,New York City,Joseph,Bates
B-25971,8194,2881,6,Office Supplies,Paper,Debit Card,2021-07-18,Kelly Pacheco,Texas,Houston,Kelly,Pacheco
B-25441,9914,3858,16,Furniture,Sofas,Credit Card,2022-06-24,Jeffrey Weber,New York,Buffalo,Jeffrey,Weber
B-25441,9914,3858,16,Furniture,Sofas,Credit Card,2024-06-08,Andrew Krueger,New York,Rochester,Andrew,Krueger
B-25441,5470,292,7,Office Supplies,Pens,Debit Card,2022-06-24,Jeffrey Weber,New York,Buffalo,Jeffrey,Weber
B-25441,5470,292,7,Office Supplies,Pens,Debit Card,2024-06-08,Andrew Krueger,New York,Rochester,Andrew,Krueger
B-25441,1496,662,17,Furniture,Bookcases,UPI,2022-06-24,Jeffrey Weber,New York,Buffalo,Jeffrey,Weber
B-25441,1496,662,17,Furniture,Bookcases,UPI,2024-06-08,Andrew Krueger,New York,Rochester,Andrew,Krueger
B-25823,3228,476,9,Office Supplies,Paper,COD,2022-09-29,Kathleen Cox,New York,New York City,Kathleen,Cox
B-25363,3918,749,8,Electronics,Laptops,Credit Card,2023-05-10,Jamie Bradley,California,San Diego,Jamie,Bradley
B-25363,3918,749,8,Electronics,Laptops,Credit Card,2020-05-02,Robert Martinez,Texas,Houston,Robert,Martinez
B-26445,9921,1451,15,Furniture,Sofas,EMI,2021-04-12,Christopher Rogers,Illinois,Chicago,Christopher,Rogers
B-26724,9694,4361,1,Furniture,Chairs,EMI,2023-11-04,Roberto Parrish,Illinois,Springfield,Roberto,Parrish
B-25447,5028,1553,13,Office Supplies,Paper,EMI,2020-05-04,Amber Kennedy,Florida,Tampa,Amber,Kennedy
B-26904,594,67,19,Office Supplies,Paper,Debit Card,2023-09-10,Maria Davis,New York,Buffalo,Maria,Davis
B-26904,594,67,19,Office Supplies,Paper,Debit Card,2024-01-05,Terry Gilbert,Florida,Miami,Terry,Gilbert
B-26904,594,67,19,Office Supplies,Paper,Debit Card,2024-05-08,Devon Schmitt,Texas,Austin,Devon,Schmitt
B-26456,5954,2618,11,Furniture,Tables,COD,2024-03-30,Robert Mosley,Ohio,Cincinnati,Robert,Mosley
B-25435,3518,1051,3,Furniture,Bookcases,UPI,2020-09-10,Paul Scott,California,San Francisco,Paul,Scott
B-25435,4157,1874,8,Electronics,Laptops,EMI,2020-09-10,Paul Scott,California,San Francisco,Paul,Scott
B-26279,3747,410,5,Office Supplies,Markers,Credit Card,2020-07-12,Kristin Alvarez,Illinois,Springfield,Kristin,Alvarez
B-26279,3747,410,5,Office Supplies,Markers,Credit Card,2022-12-08,Kevin Jackson,New York,Buffalo,Kevin,Jackson
B-26279,3747,410,5,Office Supplies,Markers,Credit Card,2024-03-27,Mrs. Lauren Potter DDS,Ohio,Columbus,Mrs.,Lauren Potter DDS
B-26279,3747,410,5,Office Supplies,Markers,Credit Card,2023-02-17,Jason Brown,Illinois,Chicago,Jason,Brown
B-26279,3747,410,5,Office Supplies,Markers,Credit Card,2021-07-21,Jamie Santos,California,Los Angeles,Jamie,Santos
B-26279,3194,534,4,Office Supplies,Binders,UPI,2020-07-12,Kristin Alvarez,Illinois,Springfield,Kristin,Alvarez
B-26279,3194,534,4,Office Supplies,Binders,UPI,2022-12-08,Kevin Jackson,New York,Buffalo,Kevin,Jackson
B-26279,3194,534,4,Office Supplies,Binders,UPI,2024-03-27,Mrs. Lauren Potter DDS,Ohio,Columbus,Mrs.,Lauren Potter DDS
B-26279,3194,534,4,Office Supplies,Binders,UPI,2023-02-17,Jason Brown,Illinois,Chicago,Jason,Brown
B-26279,3194,534,4,Office Supplies,Binders,UPI,2021-07-21,Jamie Santos,California,Los Angeles,Jamie,Santos
B-25770,8548,2305,1,Office Supplies,Binders,COD,2022-10-30,James Taylor,Florida,Tampa,James,Taylor
B-25715,6089,139,19,Furniture,Tables,Debit Card,2020-12-31,Alicia Vincent,Ohio,Cincinnati,Alicia,Vincent
B-25715,6089,139,19,Furniture,Tables,Debit Card,2022-04-15,Kenneth Adams,Ohio,Cleveland,Kenneth,Adams
B-25715,6089,139,19,Furniture,Tables,Debit Card,2023-04-05,Shelby Browning,Illinois,Chicago,Shelby,Browning
B-25715,2586,800,16,Furniture,Tables,UPI,2020-12-31,Alicia Vincent,Ohio,Cincinnati,Alicia,Vincent
B-25715,2586,800,16,Furniture,Tables,UPI,2022-04-15,Kenneth Adams,Ohio,Cleveland,Kenneth,Adams
B-25715,2586,800,16,Furniture,Tables,UPI,2023-04-05,Shelby Browning,Illinois,Chicago,Shelby,Browning
B-25715,3757,1626,9,Office Supplies,Paper,UPI,2020-12-31,Alicia Vincent,Ohio,Cincinnati,Alicia,Vincent
B-25715,3757,1626,9,Office Supplies,Paper,UPI,2022-04-15,Kenneth Adams,Ohio,Cleveland,Kenneth,Adams
B-25715,3757,1626,9,Office Supplies,Paper,UPI,2023-04-05,Shelby Browning,Illinois,Chicago,Shelby,Browning
B-26961,5193,2530,5,Furniture,Sofas,Debit Card,2021-10-29,Johnny Hill,California,San Diego,Johnny,Hill
B-26961,5193,2530,5,Furniture,Sofas,Debit Card,2024-12-29,Nicholas Tucker,Florida,Miami,Nicholas,Tucker
B-25902,7493,96,3,Electronics,Electronic Games,UPI,2020-08-11,Theresa Cline,Ohio,Cleveland,Theresa,Cline
B-26321,2062,848,6,Office Supplies,Markers,Credit Card,2024-03-04,Christine Wheeler,Florida,Tampa,Christine,Wheeler
B-25612,7163,1536,1,Electronics,Phones,EMI,2023-10-17,Carlos Wells,California,San Diego,Carlos,Wells
B-25605,4026,163,6,Electronics,Phones,COD,2023-07-28,Randall Bell,New York,New York City,Randall,Bell
B-25810,1894,275,5,Furniture,Chairs,Credit Card,2021-11-27,Kendra Mckinney,Florida,Miami,Kendra,Mckinney
B-25810,7144,192,13,Electronics,Electronic Games,Credit Card,2021-11-27,Kendra Mckinney,Florida,Miami,Kendra,Mckinney
B-25935,3482,1554,15,Electronics,Laptops,Debit Card,2020-09-09,Amanda Kim,Ohio,Columbus,Amanda,Kim
B-26245,4172,235,5,Office Supplies,Paper,EMI,2021-06-02,Megan Morgan,Ohio,Cleveland,Megan,Morgan
B-26245,4172,235,5,Office Supplies,Paper,EMI,2022-08-22,Vincent Kramer,Florida,Orlando,Vincent,Kramer
B-26245,4172,235,5,Office Supplies,Paper,EMI,2024-04-16,Raymond Bean,Illinois,Springfield,Raymond,Bean
B-25346,6265,155,8,Furniture,Sofas,COD,2022-08-23,Reginald Hebert,Ohio,Cincinnati,Reginald,Hebert
B-25346,6265,155,8,Furniture,Sofas,COD,2021-03-12,Jeremy Vazquez,Ohio,Cleveland,Jeremy,Vazquez
B-25594,2931,212,7,Electronics,Electronic Games,Credit Card,2024-06-26,Michael Stewart,Illinois,Peoria,Michael,Stewart
B-25594,2931,212,7,Electronics,Electronic Games,Credit Card,2023-12-08,Kevin Johnson,Florida,Tampa,Kevin,Johnson
B-25471,1146,188,9,Furniture,Chairs,Debit Card,2024-11-27,Tara Hughes,Florida,Tampa,Tara,Hughes
B-25398,9215,767,13,Electronics,Printers,COD,2022-01-10,Sandra Perkins,Florida,Tampa,Sandra,Perkins
B-25398,9215,767,13,Electronics,Printers,COD,2021-11-01,Heather Bell,California,San Francisco,Heather,Bell
B-25999,7895,1005,1,Furniture,Chairs,Credit Card,2023-10-28,Nancy Boyd,Ohio,Cincinnati,Nancy,Boyd
B-25999,7895,1005,1,Furniture,Chairs,Credit Card,2025-03-01,Raymond Reyes,California,San Diego,Raymond,Reyes
B-25999,2740,558,8,Office Supplies,Pens,UPI,2023-10-28,Nancy Boyd,Ohio,Cincinnati,Nancy,Boyd
B-25999,2740,558,8,Office Supplies,Pens,UPI,2025-03-01,Raymond Reyes,California,San Diego,Raymond,Reyes
B-25159,5338,1354,16,Office Supplies,Markers,UPI,2024-08-01,Cassandra Jordan,Illinois,Peoria,Cassandra,Jordan
B-25159,5338,1354,16,Office Supplies,Markers,UPI,2023-06-07,Evelyn Harris,New York,Buffalo,Evelyn,Harris
B-25159,5338,1354,16,Office Supplies,Markers,UPI,2024-10-21,Shannon Maynard,Florida,Orlando,Shannon,Maynard
B-25159,5338,1354,16,Office Supplies,Markers,UPI,2021-01-04,Marie James,New York,Buffalo,Marie,James
B-25496,3095,941,2,Office Supplies,Pens,EMI,2022-04-19,Maria Carroll,Ohio,Cleveland,Maria,Carroll
B-25496,3095,941,2,Office Supplies,Pens,EMI,2022-08-11,Jessica Sloan,Texas,Austin,Jessica,Sloan
B-25401,6017,2230,13,Electronics,Printers,Debit Card,2023-08-04,Scott Craig,Illinois,Peoria,Scott,Craig
B-25707,4904,469,2,Office Supplies,Pens,Debit Card,2020-04-25,Kaitlin Brown,Texas,Dallas,Kaitlin,Brown
B-25707,3080,737,6,Office Supplies,Binders,UPI,2020-04-25,Kaitlin Brown,Texas,Dallas,Kaitlin,Brown
B-26225,1992,355,2,Electronics,Phones,COD,2024-12-14,William Beck,Florida,Tampa,William,Beck
B-25662,5346,1246,17,Furniture,Sofas,EMI,2022-07-25,Eric Mason,Florida,Orlando,Eric,Mason
B-25662,5346,1246,17,Furniture,Sofas,EMI,2022-05-07,Lisa Lowe,Florida,Miami,Lisa,Lowe
B-26752,8422,893,18,Electronics,Printers,Debit Card,2022-08-11,Roy Miller,California,San Francisco,Roy,Miller
B-26752,8422,893,18,Electronics,Printers,Debit Card,2022-08-12,Christopher Espinoza,Ohio,Columbus,Christopher,Espinoza
B-26752,6105,1447,8,Furniture,Bookcases,Credit Card,2022-08-11,Roy Miller,California,San Francisco,Roy,Miller
B-26752,6105,1447,8,Furniture,Bookcases,Credit Card,2022-08-12,Christopher Espinoza,Ohio,Columbus,Christopher,Espinoza
B-25640,670,85,9,Office Supplies,Pens,EMI,2023-08-21,Claire Cole,Texas,Houston,Claire,Cole
B-25030,4057,1012,6,Electronics,Laptops,Credit Card,2022-09-12,Eric Nunez,California,San Diego,Eric,Nunez
B-25504,8178,2462,10,Office Supplies,Pens,UPI,2023-08-20,David Bell,California,Los Angeles,David,Bell
B-26912,8752,1686,9,Furniture,Tables,Debit Card,2020-12-27,Patrick Hensley MD,Ohio,Cincinnati,Patrick,Hensley MD
B-26912,8752,1686,9,Furniture,Tables,Debit Card,2023-09-04,John Cox,Illinois,Peoria,John,Cox
B-26912,8752,1686,9,Furniture,Tables,Debit Card,2022-01-08,Michelle Sullivan,Illinois,Chicago,Michelle,Sullivan
B-25193,8974,4441,16,Electronics,Printers,EMI,2023-06-05,Angela Todd,New York,New York City,Angela,Todd
B-25106,9090,3098,16,Electronics,Phones,Credit Card,2021-04-01,Luke Saunders,Texas,Dallas,Luke,Saunders
B-25106,9090,3098,16,Electronics,Phones,Credit Card,2024-05-28,Dr. Jennifer Benton DVM,Illinois,Springfield,Dr.,Jennifer Benton DVM
B-25106,851,356,11,Electronics,Electronic Games,Credit Card,2021-04-01,Luke Saunders,Texas,Dallas,Luke,Saunders
B-25106,851,356,11,Electronics,Electronic Games,Credit Card,2024-05-28,Dr. Jennifer Benton DVM,Illinois,Springfield,Dr.,Jennifer Benton DVM
B-26835,5427,728,3,Electronics,Phones,UPI,2023-03-09,Keith Smith,Florida,Miami,Keith,Smith
B-25836,2695,914,15,Furniture,Bookcases,Debit Card,2022-07-28,Danielle Mitchell,Illinois,Peoria,Danielle,Mitchell
B-25836,2695,914,15,Furniture,Bookcases,Debit Card,2021-06-17,Jesus Hernandez,California,Los Angeles,Jesus,Hernandez
B-26661,2386,999,3,Office Supplies,Pens,COD,2024-02-13,Jason Norman,Florida,Miami,Jason,Norman
B-26317,2284,149,20,Office Supplies,Pens,Debit Card,2021-08-06,Laura Poole,New York,Rochester,Laura,Poole
B-26839,6034,608,8,Electronics,Phones,EMI,2022-05-01,Sarah Wagner,Texas,Houston,Sarah,Wagner
B-26839,8956,3359,13,Furniture,Bookcases,Credit Card,2022-05-01,Sarah Wagner,Texas,Houston,Sarah,Wagner
B-25735,7122,1982,7,Office Supplies,Markers,EMI,2024-03-11,Bryan Baird,Illinois,Peoria,Bryan,Baird
B-25387,9775,4507,5,Office Supplies,Markers,UPI,2020-07-06,Amy Thompson,Ohio,Cincinnati,Amy,Thompson
B-25192,3309,177,13,Furniture,Bookcases,EMI,2020-12-17,Ashley Wright,Ohio,Cleveland,Ashley,Wright
B-26844,4163,897,14,Electronics,Electronic Games,COD,2022-08-30,Michelle Lynch,Illinois,Springfield,Michelle,Lynch
B-26844,4163,897,14,Electronics,Electronic Games,COD,2025-02-27,Ryan Hale,Ohio,Cleveland,Ryan,Hale
B-26844,4163,897,14,Electronics,Electronic Games,COD,2021-06-05,Marie Jefferson,Florida,Orlando,Marie,Jefferson
B-25236,5518,867,7,Furniture,Sofas,UPI,2022-12-22,Vanessa Smith,Texas,Houston,Vanessa,Smith
B-25940,7566,606,6,Electronics,Phones,Debit Card,2025-01-25,Ryan Foster,Ohio,Columbus,Ryan,Foster
B-25940,7566,606,6,Electronics,Phones,Debit Card,2025-02-14,David Lara,California,San Diego,David,Lara
B-26765,762,92,11,Electronics,Printers,COD,2023-01-06,Jonathan Young,Illinois,Springfield,Jonathan,Young
B-26817,3316,126,6,Electronics,Laptops,COD,2020-10-11,Debra Townsend,Ohio,Cincinnati,Debra,Townsend
B-26522,5994,2826,9,Furniture,Bookcases,EMI,2023-05-24,John Thomas,California,San Francisco,John,Thomas
B-26522,5994,2826,9,Furniture,Bookcases,EMI,2024-03-12,Bryan Anderson,California,Los Angeles,Bryan,Anderson
B-26522,5994,2826,9,Furniture,Bookcases,EMI,2024-03-17,Sarah Miller,New York,New York City,Sarah,Miller
B-25681,3854,245,19,Electronics,Laptops,COD,2022-05-17,Robert Hill,Ohio,Columbus,Robert,Hill
B-25382,7019,2677,15,Office Supplies,Markers,UPI,2020-12-21,Joshua Rojas,Florida,Miami,Joshua,Rojas
B-25944,5954,2640,14,Electronics,Laptops,Credit Card,2021-08-24,Angelica Lewis,New York,New York City,Angelica,Lewis
B-25944,5954,2640,14,Electronics,Laptops,Credit Card,2022-10-22,Jessica Russell,Texas,Dallas,Jessica,Russell
B-26980,9752,3618,5,Furniture,Bookcases,Debit Card,2024-02-21,Mary Johnson,New York,Rochester,Mary,Johnson
B-26980,9752,3618,5,Furniture,Bookcases,Debit Card,2022-10-31,Joseph Knight,Illinois,Peoria,Joseph,Knight
B-25780,5335,322,15,Electronics,Electronic Games,COD,2022-05-15,Jessica Greene,New York,New York City,Jessica,Greene
B-25964,1454,80,20,Electronics,Electronic Games,Credit Card,2022-07-22,Vincent Perez,New York,Rochester,Vincent,Perez
B-26767,6724,1539,19,Furniture,Bookcases,COD,2021-12-13,Dennis Rivera,California,San Francisco,Dennis,Rivera
B-26767,6724,1539,19,Furniture,Bookcases,COD,2021-06-03,Nancy Keller,Texas,Dallas,Nancy,Keller
B-25501,9874,3895,4,Office Supplies,Binders,EMI,2025-02-24,Michelle Anderson,Ohio,Cleveland,Michelle,Anderson
B-26029,4918,1485,7,Electronics,Phones,UPI,2023-02-02,Anthony May,Florida,Tampa,Anthony,May
B-25292,3189,1180,19,Office Supplies,Paper,Credit Card,2021-12-31,Michelle Guerra,New York,New York City,Michelle,Guerra
B-25873,2684,713,2,Electronics,Electronic Games,UPI,2024-06-15,Meghan Ballard,New York,New York City,Meghan,Ballard
B-25873,2684,713,2,Electronics,Electronic Games,UPI,2022-06-05,Brian Wheeler,New York,Buffalo,Brian,Wheeler
B-25873,2684,713,2,Electronics,Electronic Games,UPI,2020-05-11,William Rosario,Texas,Dallas,William,Rosario
B-25444,7626,229,5,Office Supplies,Pens,EMI,2024-02-11,Jessica Hunt,Illinois,Springfield,Jessica,Hunt
B-25444,7626,229,5,Office Supplies,Pens,EMI,2020-11-25,Tony Chavez,Ohio,Columbus,Tony,Chavez
B-26796,6669,3063,19,Electronics,Printers,UPI,2023-08-12,Mary Crawford,Ohio,Cincinnati,Mary,Crawford
B-25537,6123,1686,3,Office Supplies,Markers,Credit Card,2022-05-06,Roger Morrison,Ohio,Cincinnati,Roger,Morrison
B-26083,3265,1390,16,Office Supplies,Paper,Credit Card,2024-01-17,Bethany Harrison,California,Los Angeles,Bethany,Harrison
B-25298,8104,1039,6,Office Supplies,Markers,COD,2021-11-24,Lisa Mcintyre,Florida,Orlando,Lisa,Mcintyre
B-25298,8104,1039,6,Office Supplies,Markers,COD,2021-10-06,Carolyn Gonzalez,Florida,Miami,Carolyn,Gonzalez
B-25298,8104,1039,6,Office Supplies,Markers,COD,2025-01-27,Christina Oconnell,California,San Francisco,Christina,Oconnell
B-26734,847,355,17,Furniture,Tables,COD,2022-05-23,James Garcia,New York,Buffalo,James,Garcia
B-26734,847,355,17,Furniture,Tables,COD,2023-11-28,Emily Frederick,Texas,Austin,Emily,Frederick
B-26734,847,355,17,Furniture,Tables,COD,2023-01-18,Shawn Wise,California,San Francisco,Shawn,Wise
B-25483,3129,55,9,Furniture,Bookcases,Debit Card,2021-09-06,Carrie Alvarez,Illinois,Peoria,Carrie,Alvarez
B-25483,7821,3821,13,Electronics,Laptops,EMI,2021-09-06,Carrie Alvarez,Illinois,Peoria,Carrie,Alvarez
B-26041,9498,256,12,Electronics,Phones,COD,2021-02-22,Matthew James,Illinois,Peoria,Matthew,James
B-26041,9498,256,12,Electronics,Phones,COD,2021-10-06,Jerry Alvarado,New York,New York City,Jerry,Alvarado
B-26750,5461,1214,7,Furniture,Sofas,Credit Card,2020-06-07,Paul Zimmerman,New York,Rochester,Paul,Zimmerman
B-26138,3084,611,19,Furniture,Bookcases,UPI,2024-05-21,Carl Ryan,Texas,Dallas,Carl,Ryan
B-26929,6087,3043,1,Furniture,Sofas,COD,2020-08-05,Kelly Roberts,New York,Buffalo,Kelly,Roberts
B-25359,611,300,3,Furniture,Bookcases,Credit Card,2020-10-15,Jack Woods,Illinois,Peoria,Jack,Woods
B-25738,9909,2999,18,Office Supplies,Markers,COD,2021-05-15,Albert Alexander Jr.,Ohio,Cleveland,Albert,Alexander Jr.
B-25738,9909,2999,18,Office Supplies,Markers,COD,2022-01-13,Teresa Perez,Texas,Austin,Teresa,Perez
B-25931,6485,3178,18,Furniture,Sofas,UPI,2023-07-18,Amanda Williams,Ohio,Columbus,Amanda,Williams
B-25706,7259,1969,10,Electronics,Laptops,Credit Card,2022-12-08,Kristen Lawson,Illinois,Springfield,Kristen,Lawson
B-25352,3333,700,18,Electronics,Printers,COD,2023-04-17,Jacob Stewart,Florida,Miami,Jacob,Stewart
B-26909,7786,1202,4,Furniture,Sofas,EMI,2020-06-23,Daniel Brooks,Illinois,Peoria,Daniel,Brooks
B-26296,7644,2428,6,Electronics,Phones,Debit Card,2022-01-20,Aaron Dunn,Illinois,Springfield,Aaron,Dunn
B-26112,1476,247,5,Furniture,Bookcases,COD,2023-11-18,Jacob Martinez,California,Los Angeles,Jacob,Martinez
B-26112,1476,247,5,Furniture,Bookcases,COD,2022-01-19,Raymond Burgess,California,San Diego,Raymond,Burgess
B-26790,3445,1405,16,Furniture,Sofas,EMI,2020-09-21,Jennifer Cooke,California,San Francisco,Jennifer,Cooke
B-26790,9837,384,1,Electronics,Laptops,UPI,2020-09-21,Jennifer Cooke,California,San Francisco,Jennifer,Cooke
B-25986,1314,457,8,Furniture,Sofas,EMI,2021-06-11,Tyrone White,California,San Diego,Tyrone,White
B-25630,5951,936,6,Electronics,Laptops,Debit Card,2024-08-07,Charles Williams,Texas,Dallas,Charles,Williams
B-25630,5951,936,6,Electronics,Laptops,Debit Card,2022-07-26,Amy Page,Ohio,Columbus,Amy,Page
B-26872,992,177,6,Electronics,Phones,UPI,2024-01-13,Scott Gibbs,California,Los Angeles,Scott,Gibbs
B-26872,4699,625,18,Office Supplies,Markers,EMI,2024-01-13,Scott Gibbs,California,Los Angeles,Scott,Gibbs
B-25870,5557,2114,17,Electronics,Laptops,EMI,2021-05-28,Angela Roberts,Ohio,Cleveland,Angela,Roberts
B-25991,3436,933,3,Electronics,Electronic Games,Credit Card,2021-06-13,Kyle Hernandez,Texas,Dallas,Kyle,Hernandez
B-25198,9840,3870,11,Electronics,Printers,Debit Card,2023-04-25,Cynthia Ferguson,Texas,Austin,Cynthia,Ferguson
B-25189,7620,125,4,Office Supplies,Paper,EMI,2021-07-05,Brandi Garcia,California,San Francisco,Brandi,Garcia
B-25189,7620,125,4,Office Supplies,Paper,EMI,2024-10-12,Matthew Blake,California,San Francisco,Matthew,Blake
B-26563,4314,1591,5,Furniture,Tables,Debit Card,2021-10-04,Lauren Howell,New York,Buffalo,Lauren,Howell
B-25548,8851,999,12,Electronics,Laptops,UPI,2024-02-07,Joseph Wilson,Ohio,Cincinnati,Joseph,Wilson
B-25965,544,272,2,Electronics,Laptops,Debit Card,2021-03-05,Tanner Vance,Texas,Houston,Tanner,Vance
B-25965,544,272,2,Electronics,Laptops,Debit Card,2023-06-25,Michael Nash,New York,Buffalo,Michael,Nash
B-26545,537,142,20,Office Supplies,Markers,EMI,2021-08-02,Brent Thomas,Illinois,Peoria,Brent,Thomas
